plot_id,species,cover,life_form,site_id,date,time,n_forb_flowers,n_grass_flowers,lidar_scanner_height,woody_height,herb_height,bare_ground_cover,rock_cover,herbivore_signs,notes,plot_number,exclosure_id,setup_id,pair_id,cluster_number,cluster_id,in_or_out,plant_richness_plot,plant_richness_cluster,plant_richness_site,woody_richness_plot,woody_richness_cluster,woody_richness_site,forb_richness_plot,forb_richness_cluster,forb_richness_site,graminoid_richness_plot,graminoid_richness_cluster,graminoid_richness_site
addo_jack_out_8,Gymnosporia polyacanthus,2,Shrub,addo_jack_out,07.02.2025,13:40,0,0,92,110,5.8,90,0,dung,"very open, lots of broken branches",8,addo_jack,addo_jack,addo_jack_8,3,addo_jack_out_3,outside,12,22,37,9,13,17,2,7,17,1,3,4
addo_n1_full_in_1,Gymnosporia polyacanthus,2,Shrub,addo_nyathi_full_in,03.02.2025,10:00,11,1,96,290,21,70,0,elephant dung,"signs of an elephant breaking in the exclosure, thick vegetation at the edges, but ones edges were crossed, moving was more or less possible (only slow and in pain though)",2,addo_n1,addo_nyathi_full,addo_n1_1,1,addo_nyathi_full_in_1,inside,15,22,47,6,11,21,8,9,25,,,
addo_n3_full_out_0,Gymnosporia polyacanthus,2,Shrub,addo_nyathi_full_out,10.02.2025,9:26,0,0,95,142,10,30,0,elephant dung,"",13,addo_n3,addo_nyathi_full,addo_n3_0,5,addo_nyathi_full_out_5,outside,8,22,45,6,11,18,2,9,25,,,
knp_nkuhlu_full_out_1,Heliotropium ciliatum,2,Forb,knp_nkuhlu_full_out,19.02.2025,8:34,17,38,95,120,60,5,0,elephant dung,"",1,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_1,1,knp_nkuhlu_full_out_1,outside,11,21,70,4,6,18,6,14,38,1,1,16
knp_satara_out_14,Heliotropium steudneri,2,Forb,knp_satara_out,22.02.2025,13:17,4,52,95,0,60,10,0,kudu,"pushed over, dead Senegalia nigrescens in plot corner",14,knp_satara,knp_satara,knp_satara_14,5,knp_satara_out_5,outside,6,12,36,,,,3,5,19,3,5,9
knp_satara_out_3,Heliotropium steudneri,2,Forb,knp_satara_out,22.02.2025,9:50,3,19,94,16,61,10,0,buffalo,"",3,knp_satara,knp_satara,knp_satara_3,1,knp_satara_out_1,outside,7,13,36,2,2,10,2,7,19,3,5,9
pnr_out_16,Heliotropium steudneri,2,Forb,pnr_out,14.02.2025,12:19,18,8,94,100,31.2,20,0,"small paths, tree pushed over","",16,pnr,pnr,pnr_16,6,pnr_out_6,outside,11,17,49,3,5,19,6,9,23,2,3,7
addo_n2_full_out_2,Hermannia althaeoides,2,Forb,addo_nyathi_full_out,04.02.2025,14:45,0,0,92,212,14.6,50,0,poop,"",9,addo_n2,addo_nyathi_full,addo_n2_2,3,addo_nyathi_full_out_3,outside,12,21,45,6,8,18,5,12,25,1,1,3
addo_n2_full_out_4,Hermannia althaeoides,2,Forb,addo_nyathi_full_out,04.02.2025,13:45,0,1,91,200,12,30,0,poop,several paths between clumpy thicket,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_out_4,outside,12,19,45,7,10,18,4,8,25,1,1,3
knp_satara_out_9,Heteropogon contortus,2,Graminoid,knp_satara_out,22.02.2025,11:40,0,43,92,55,46,5,0,elephant dung,"",9,knp_satara,knp_satara,knp_satara_9,3,knp_satara_out_3,outside,7,15,36,2,6,10,2,3,19,3,6,9
addo_jack_in_6,Hypoestes aristata,2,Forb,addo_jack_in,06.02.2025,10:10,1,0,96,266,23,90,0,Bushbuck poop,"",6,addo_jack,addo_jack,addo_jack_6,2,addo_jack_in_2,inside,13,22,38,8,13,22,5,8,19,,,
addo_jack_in_7,Hypoestes aristata,2,Forb,addo_jack_in,06.02.2025,10:50,0,0,92,262,15.6,90,0,none,Pretty dense canopy,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_in_3,inside,15,19,38,8,12,22,6,7,19,1,1,1
addo_n1_full_out_5,Hypoestes aristata,2,Forb,addo_nyathi_full_out,03.02.2025,13:55,4,0,93,241,39,10,0,paths and elephant dung,open paths making gaps in vegetation on the big plot,6,addo_n1,addo_nyathi_full,addo_n1_5,2,addo_nyathi_full_out_2,outside,12,19,45,5,10,18,6,8,25,1,1,3
addo_n3_full_in_1,Hypoestes aristata,2,Forb,addo_nyathi_full_in,05.02.2025,8:30,0,0,90,180,21,90,0,none,"vegetation more open than n2, lots of open ground on the site ",14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_in_5,inside,11,20,47,9,12,21,2,7,25,,,
addo_n3_full_in_3,Hypoestes aristata,2,Forb,addo_nyathi_full_in,05.02.2025,9:50,0,0,92,220,10.4,90,0,none,"",16,addo_n3,addo_nyathi_full,addo_n3_3,6,addo_nyathi_full_in_6,inside,11,19,47,4,8,21,7,10,25,,,
addo_n3_full_out_4,Hypoestes aristata,2,Forb,addo_nyathi_full_out,05.02.2025,12:00,18,1,96,198,11.2,10,0,dung,lots of open ground in large plot,17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_out_6,outside,11,21,45,4,7,18,6,11,25,1,3,3
addo_n3_full_out_5,Hypoestes aristata,2,Forb,addo_nyathi_full_out,05.02.2025,11:40,0,0,92,172,10,40,0,dung and tracks,"much more open compared to the inside, lots of poop and paths",18,addo_n3,addo_nyathi_full,addo_n3_5,6,addo_nyathi_full_out_6,outside,12,21,45,5,7,18,6,11,25,1,3,3
knp_roan_in_5,Indigofera holubii,2,Forb,knp_roan_in,26.02.2025,9:49,16,45,92,160,66,40,0,none,"",5,knp_roan,knp_roan,knp_roan_5,2,knp_roan_in_2,inside,12,18,40,4,7,14,5,6,16,3,5,11
knp_roan_out_1,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,8:11,8,120,92,30,50,20,0,none,"",1,knp_roan,knp_roan,knp_roan_1,1,knp_roan_out_1,outside,4,15,38,2,3,6,1,6,20,1,6,12
knp_roan_out_12,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,11:29,17,29,94,42,49,20,0,various herbivore tracks,"",12,knp_roan,knp_roan,knp_roan_12,4,knp_roan_out_4,outside,10,17,38,1,4,6,6,7,20,3,6,12
knp_roan_out_14,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,12:05,28,33,96,50,56,30,0,elephant tracks,"",14,knp_roan,knp_roan,knp_roan_14,5,knp_roan_out_5,outside,11,17,38,1,1,6,8,12,20,2,4,12
knp_roan_out_16,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,13:00,3,72,91,100,42,50,0,elephant dung,"",16,knp_roan,knp_roan,knp_roan_16,6,knp_roan_out_6,outside,4,7,38,1,1,6,2,2,20,1,4,12
knp_roan_out_3,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,8:47,14,76,91,94,29,10,0,none,delayed start due to cute relatives of mopane worm,3,knp_roan,knp_roan,knp_roan_3,1,knp_roan_out_1,outside,8,15,38,1,3,6,4,6,20,3,6,12
knp_roan_out_5,Indigofera holubii,2,Forb,knp_roan_out,27.02.2025,9:22,14,69,94,70,39,10,0,buffalo tracks,"",5,knp_roan,knp_roan,knp_roan_5,2,knp_roan_out_2,outside,7,10,38,1,3,6,1,2,20,5,5,12
knp_roan_in_6,Jasminum stenolobum,2,Shrub,knp_roan_in,26.02.2025,10:12,0,92,94,240,61,60,0,none,"",6,knp_roan,knp_roan,knp_roan_6,2,knp_roan_in_2,inside,8,18,40,4,7,14,1,6,16,3,5,11
addo_n3_full_in_0,Jatropha capensis,2,Shrub,addo_nyathi_full_in,10.02.2025,8:50,1,0,90,224,4,90,0,no,"",13,addo_n3,addo_nyathi_full,addo_n3_0,5,addo_nyathi_full_in_5,inside,9,20,47,8,12,21,1,7,25,,,
addo_n3_full_in_1,Jatropha capensis,2,Shrub,addo_nyathi_full_in,05.02.2025,8:30,0,0,90,180,21,90,0,none,"vegetation more open than n2, lots of open ground on the site ",14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_in_5,inside,11,20,47,9,12,21,2,7,25,,,
knp_nkuhlu_full_out_16,Justicia flava,2,Forb,knp_nkuhlu_full_out,21.02.2025,10:05,3,43,92,35,20,50,0,2 buffalos,"two buffalos on plot, next to elephant paths ",16,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_16,6,knp_nkuhlu_full_out_6,outside,16,33,70,5,6,18,8,17,38,3,10,16
pnr_out_9,Justicia flava,2,Forb,pnr_out,14.02.2025,8:55,19,10,96,280,28.5,25,0,tracks,"",9,pnr,pnr,pnr_9,3,pnr_out_3,outside,13,18,49,4,7,19,7,9,23,2,2,7
knp_nkuhlu_full_out_7,Kyphocarpa angustifolia,2,Forb,knp_nkuhlu_full_out,19.02.2025,11:13,83,57,93,65,35,25,0,none,one half of the forb plot in slight depression,7,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_7,3,knp_nkuhlu_full_out_3,outside,19,26,70,4,4,18,9,13,38,6,9,16
knp_satara_in_12,Lannea schweinfurthii,2,Tree,knp_satara_in,20.02.2025,14:06,0,32,94,110,68,20,0,none,"",12,knp_satara,knp_satara,knp_satara_12,4,knp_satara_in_4,inside,6,10,30,3,4,14,2,3,11,1,3,6
knp_satara_in_8,Lannea schweinfurthii,2,Tree,knp_satara_in,20.02.2025,12:59,0,37,94,38,60,15,0,none,"",8,knp_satara,knp_satara,knp_satara_8,3,knp_satara_in_3,inside,4,12,30,1,4,14,1,3,11,2,5,6
knp_satara_out_14,Lantana rugosa,2,Forb,knp_satara_out,22.02.2025,13:17,4,52,95,0,60,10,0,kudu,"pushed over, dead Senegalia nigrescens in plot corner",14,knp_satara,knp_satara,knp_satara_14,5,knp_satara_out_5,outside,6,12,36,,,,3,5,19,3,5,9
addo_jack_in_18,Lauridia tetragona,2,Shrub,addo_jack_in,07.02.2025,9:25,0,0,95,264,1.4,95,0,none,More open areas on the plot,18,addo_jack,addo_jack,addo_jack_18,6,addo_jack_in_6,inside,10,16,38,9,12,22,1,5,19,,,
addo_jack_out_3,Ledebouria revoluta,2,Forb,addo_jack_out,07.02.2025,15:10,3,1,94,122,10,50,0,dung,lots of open ground,3,addo_jack,addo_jack,addo_jack_3,1,addo_jack_out_1,outside,16,22,37,8,11,17,6,9,17,2,2,4
addo_n1_full_out_3,Maerua cafra,2,Tree,addo_nyathi_full_out,03.02.2025,14:55,0,0,96,194,16,70,0,bite signs,open paths making gaps in vegetation on the big plot,4,addo_n1,addo_nyathi_full,addo_n1_3,2,addo_nyathi_full_out_2,outside,9,19,45,8,10,18,1,8,25,,,
knp_satara_in_4,Maerua parvifolia,2,Shrub,knp_satara_in,20.02.2025,11:35,0,61,93,22,55,15,0,none,"",4,knp_satara,knp_satara,knp_satara_4,2,knp_satara_in_2,inside,5,10,30,1,4,14,2,3,11,2,3,6
addo_jack_in_2,Mystroxylon aethiopicum,2,Tree,addo_jack_in,05.02.2025,15:40,0,0,94,238,15,70,0,none,very thorny! Dense veg,2,addo_jack,addo_jack,addo_jack_2,1,addo_jack_in_1,inside,11,15,38,8,10,22,3,5,19,,,
addo_jack_in_3,Mystroxylon aethiopicum,2,Tree,addo_jack_in,05.02.2025,16:30,0,0,91,180,14.8,80,0,none,"Dense veg, some open areas though ",3,addo_jack,addo_jack,addo_jack_3,1,addo_jack_in_1,inside,10,15,38,8,10,22,2,5,19,,,
pnr_out_1,Nidorella sp. 1,2,Forb,pnr_out,14.02.2025,14:22,4,102,95,60,40.8,15,0,small antelope at plot,sprayed herbicide on parthinium nearish plot (>10m),1,pnr,pnr,pnr_1,1,pnr_out_1,outside,10,17,49,2,3,19,5,8,23,3,6,7
pnr_out_2,Nidorella sp. 1,2,Forb,pnr_out,14.02.2025,14:46,32,46,97,0,38.8,30,0,small antelope at plot,"",2,pnr,pnr,pnr_2,1,pnr_out_1,outside,9,17,49,,,,5,8,23,4,6,7
pnr_out_3,Ormocarpum trichocarpum,2,Shrub,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
knp_roan_out_10,Panicum coloratum,2,Graminoid,knp_roan_out,27.02.2025,10:42,4,53,91,44,55,2,0,buffalo tracks,"very large depression/empty basin close (55ish m) by,potentially higher herbivore densities ",10,knp_roan,knp_roan,knp_roan_10,4,knp_roan_out_4,outside,9,17,38,2,4,6,4,7,20,3,6,12
knp_roan_out_11,Panicum coloratum,2,Graminoid,knp_roan_out,27.02.2025,11:10,15,41,95,12,47,60,0,"buffalo, elephant and zebra tracks","",11,knp_roan,knp_roan,knp_roan_11,4,knp_roan_out_4,outside,9,17,38,1,4,6,3,7,20,5,6,12
pnr_out_3,Panicum coloratum,2,Graminoid,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
addo_jack_in_14,Panicum deustum,2,Graminoid,addo_jack_in,06.02.2025,15:05,0,0,93,198,7.2,90,0,none,"",14,addo_jack,addo_jack,addo_jack_14,5,addo_jack_in_5,inside,13,21,38,9,12,22,3,9,19,1,1,1
addo_jack_in_7,Panicum deustum,2,Graminoid,addo_jack_in,06.02.2025,10:50,0,0,92,262,15.6,90,0,none,Pretty dense canopy,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_in_3,inside,15,19,38,8,12,22,6,7,19,1,1,1
addo_jack_out_1,Panicum deustum,2,Graminoid,addo_jack_out,07.02.2025,15:40,0,0,92,155.2,8.2,80,0,dung and digging,"very open, lots of digging signs around",1,addo_jack,addo_jack,addo_jack_1,1,addo_jack_out_1,outside,16,22,37,8,11,17,6,9,17,2,2,4
addo_jack_out_4,Panicum deustum,2,Graminoid,addo_jack_out,07.02.2025,14:45,0,1,95,102,5.6,85,0,dung,very open,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_out_2,outside,10,16,37,6,8,17,2,6,17,2,2,4
addo_n1_full_out_4,Panicum deustum,2,Graminoid,addo_nyathi_full_out,03.02.2025,14:20,0,0,97,300,21.5,0,0,dung and paths,open paths making gaps in vegetation on the big plot,5,addo_n1,addo_nyathi_full,addo_n1_4,2,addo_nyathi_full_out_2,outside,10,19,45,7,10,18,2,8,25,1,1,3
addo_n2_full_in_4,Panicum deustum,2,Graminoid,addo_nyathi_full_in,04.02.2025,11.15,0,0,91,200,5,95,0,none,the thickest thicket ever experienced by addo folks,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_in_4,inside,9,20,47,5,9,21,3,9,25,1,2,3
addo_jack_out_17,Panicum maximum,2,Graminoid,addo_jack_out,07.02.2025,10:10,1,1,95,166,26,30,0,dung and tracks,many paths and open areas in veg,17,addo_jack,addo_jack,addo_jack_17,6,addo_jack_out_6,outside,13,23,37,6,11,17,5,10,17,2,2,4
addo_jack_out_18,Panicum maximum,2,Graminoid,addo_jack_out,07.02.2025,9:50,0,0,95,188,10.6,60,0,elephant dung,many paths,18,addo_jack,addo_jack,addo_jack_18,6,addo_jack_out_6,outside,12,23,37,8,11,17,3,10,17,1,2,4
addo_n1_full_in_1,Panicum maximum,2,Grass,addo_nyathi_full_in,03.02.2025,10:00,11,1,96,290,21,70,0,elephant dung,"signs of an elephant breaking in the exclosure, thick vegetation at the edges, but ones edges were crossed, moving was more or less possible (only slow and in pain though)",2,addo_n1,addo_nyathi_full,addo_n1_1,1,addo_nyathi_full_in_1,inside,15,22,47,6,11,21,8,9,25,,,
addo_n3_full_in_1,Pappea capensis,2,Tree,addo_nyathi_full_in,05.02.2025,8:30,0,0,90,180,21,90,0,none,"vegetation more open than n2, lots of open ground on the site ",14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_in_5,inside,11,20,47,9,12,21,2,7,25,,,
knp_roan_out_12,Parapolydora fastigiata,2,Forb,knp_roan_out,27.02.2025,11:29,17,29,94,42,49,20,0,various herbivore tracks,"",12,knp_roan,knp_roan,knp_roan_12,4,knp_roan_out_4,outside,10,17,38,1,4,6,6,7,20,3,6,12
knp_roan_out_10,Philenoptera violacea,2,Shrub,knp_roan_out,27.02.2025,10:42,4,53,91,44,55,2,0,buffalo tracks,"very large depression/empty basin close (55ish m) by,potentially higher herbivore densities ",10,knp_roan,knp_roan,knp_roan_10,4,knp_roan_out_4,outside,9,17,38,2,4,6,4,7,20,3,6,12
knp_roan_out_10,Phyllanthus asperulatus,2,Forb,knp_roan_out,27.02.2025,10:42,4,53,91,44,55,2,0,buffalo tracks,"very large depression/empty basin close (55ish m) by,potentially higher herbivore densities ",10,knp_roan,knp_roan,knp_roan_10,4,knp_roan_out_4,outside,9,17,38,2,4,6,4,7,20,3,6,12
knp_roan_out_16,Phyllanthus asperulatus,2,Forb,knp_roan_out,27.02.2025,13:00,3,72,91,100,42,50,0,elephant dung,"",16,knp_roan,knp_roan,knp_roan_16,6,knp_roan_out_6,outside,4,7,38,1,1,6,2,2,20,1,4,12
addo_jack_in_17,Plectranthus madagascariensis,2,Forb,addo_jack_in,07.02.2025,9:05,0,0,92,240,17.8,90,0,none,Some space under canopy,17,addo_jack,addo_jack,addo_jack_17,6,addo_jack_in_6,inside,15,16,38,11,12,22,4,5,19,,,
addo_jack_in_12,Plumbago auriculata,2,Shrub,addo_jack_in,06.02.2025,13:45,0,0,97,188,7,80,0,none,Dense veg,12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_in_4,inside,11,20,38,9,15,22,2,4,19,,,
addo_jack_out_11,Plumbago auriculata,2,Forb,addo_jack_out,07.02.2025,12:10,1,6,97,122,12,5,0,digging and dung,"",11,addo_jack,addo_jack,addo_jack_11,4,addo_jack_out_4,outside,12,20,37,7,11,17,4,6,17,1,3,4
addo_jack_out_12,Plumbago auriculata,2,Forb,addo_jack_out,07.02.2025,11:55,0,0,95,66,4.6,30,0,dung,"",12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_out_4,outside,11,20,37,4,11,17,4,6,17,3,3,4
addo_n1_full_out_0,Plumbago auriculata,2,Forb,addo_nyathi_full_out,10.02.2025,11:50,0,0,91,102,16.6,60,0,elephant dung,large opened up paths,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_out_1,outside,8,15,45,5,9,18,2,5,25,1,1,3
addo_n3_full_out_4,Ptaeroxylon obliquum,2,Tree,addo_nyathi_full_out,05.02.2025,12:00,18,1,96,198,11.2,10,0,dung,lots of open ground in large plot,17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_out_6,outside,11,21,45,4,7,18,6,11,25,1,3,3
pnr_out_1,Ptycholobium plicatum,2,Forb,pnr_out,14.02.2025,14:22,4,102,95,60,40.8,15,0,small antelope at plot,sprayed herbicide on parthinium nearish plot (>10m),1,pnr,pnr,pnr_1,1,pnr_out_1,outside,10,17,49,2,3,19,5,8,23,3,6,7
addo_n1_full_in_1,Rhoicissus digitata,2,Forb,addo_nyathi_full_in,03.02.2025,10:00,11,1,96,290,21,70,0,elephant dung,"signs of an elephant breaking in the exclosure, thick vegetation at the edges, but ones edges were crossed, moving was more or less possible (only slow and in pain though)",2,addo_n1,addo_nyathi_full,addo_n1_1,1,addo_nyathi_full_in_1,inside,15,22,47,6,11,21,8,9,25,,,
addo_n1_full_in_4,Rhoicissus digitata,2,Forb,addo_nyathi_full_in,03.02.2025,12:35,1,0,92,340,25,95,0,elephant dung,"",5,addo_n1,addo_nyathi_full,addo_n1_4,2,addo_nyathi_full_in_2,inside,11,15,47,8,10,21,3,5,25,,,
addo_jack_in_15,Rhoicissus tridentata,2,Forb,addo_jack_in,06.02.2025,15:35,1,0,95,142,3,90,0,none,Very thorny plot,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_in_5,inside,11,21,38,6,12,22,5,9,19,,,
addo_jack_in_7,Rhoicissus tridentata,2,Forb,addo_jack_in,06.02.2025,10:50,0,0,92,262,15.6,90,0,none,Pretty dense canopy,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_in_3,inside,15,19,38,8,12,22,6,7,19,1,1,1
addo_jack_out_1,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,15:40,0,0,92,155.2,8.2,80,0,dung and digging,"very open, lots of digging signs around",1,addo_jack,addo_jack,addo_jack_1,1,addo_jack_out_1,outside,16,22,37,8,11,17,6,9,17,2,2,4
addo_jack_out_11,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,12:10,1,6,97,122,12,5,0,digging and dung,"",11,addo_jack,addo_jack,addo_jack_11,4,addo_jack_out_4,outside,12,20,37,7,11,17,4,6,17,1,3,4
addo_jack_out_12,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,11:55,0,0,95,66,4.6,30,0,dung,"",12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_out_4,outside,11,20,37,4,11,17,4,6,17,3,3,4
addo_jack_out_14,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,11:15,0,0,92,90,5,10,0,elephant dung,"lots of open areas, lots of grass in the open areas ",14,addo_jack,addo_jack,addo_jack_14,5,addo_jack_out_5,outside,7,23,37,5,11,17,2,11,17,,,
addo_jack_out_16,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,10:25,28,0,94,142,16.3,20,0,dung and tracks,lots of open space in veg,16,addo_jack,addo_jack,addo_jack_16,6,addo_jack_out_6,outside,13,23,37,8,11,17,5,10,17,,,
addo_jack_out_6,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,14:15,0,0,96,109,5,80,0,lots of dung,very open,6,addo_jack,addo_jack,addo_jack_6,2,addo_jack_out_2,outside,11,16,37,7,8,17,4,6,17,,,
addo_jack_out_9,Rhoicissus tridentata,2,Forb,addo_jack_out,07.02.2025,13:25,0,0,96,80,4.7,70,0,dung and tracks,very open,9,addo_jack,addo_jack,addo_jack_9,3,addo_jack_out_3,outside,13,22,37,5,13,17,6,7,17,2,3,4
addo_n2_full_in_3,Rhoicissus tridentata,2,Forb,addo_nyathi_full_in,04.02.2025,10:10,1,0,95,210,13.6,40,0,none,"the thickest thicket ever experienced by addo folks, but open spot nearby ",10,addo_n2,addo_nyathi_full,addo_n2_3,4,addo_nyathi_full_in_4,inside,15,20,47,7,9,21,6,9,25,2,2,3
addo_jack_in_14,Sansevieria hyacinthoides,2,Forb,addo_jack_in,06.02.2025,15:05,0,0,93,198,7.2,90,0,none,"",14,addo_jack,addo_jack,addo_jack_14,5,addo_jack_in_5,inside,13,21,38,9,12,22,3,9,19,1,1,1
addo_jack_in_15,Sansevieria hyacinthoides,2,Forb,addo_jack_in,06.02.2025,15:35,1,0,95,142,3,90,0,none,Very thorny plot,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_in_5,inside,11,21,38,6,12,22,5,9,19,,,
addo_jack_in_3,Sansevieria hyacinthoides,2,Forb,addo_jack_in,05.02.2025,16:30,0,0,91,180,14.8,80,0,none,"Dense veg, some open areas though ",3,addo_jack,addo_jack,addo_jack_3,1,addo_jack_in_1,inside,10,15,38,8,10,22,2,5,19,,,
addo_jack_in_4,Sansevieria hyacinthoides,2,Forb,addo_jack_in,06.02.2025,9:00,0,0,97,228,2.4,90,0,none,Lots of canopy cover in the plot but some space to move underneath,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_in_2,inside,12,22,38,9,13,22,2,8,19,1,1,1
addo_jack_in_5,Sansevieria hyacinthoides,2,Forb,addo_jack_in,06.02.2025,9:30,0,0,94,190,10.2,90,0,none,Quite a bit of open area under canopy,5,addo_jack,addo_jack,addo_jack_5,2,addo_jack_in_2,inside,15,22,38,11,13,22,4,8,19,,,
addo_jack_out_1,Sansevieria hyacinthoides,2,Forb,addo_jack_out,07.02.2025,15:40,0,0,92,155.2,8.2,80,0,dung and digging,"very open, lots of digging signs around",1,addo_jack,addo_jack,addo_jack_1,1,addo_jack_out_1,outside,16,22,37,8,11,17,6,9,17,2,2,4
addo_jack_out_15,Sansevieria hyacinthoides,2,Forb,addo_jack_out,07.02.2025,10:55,1,1,96,147,15,30,0,dung and tracks,dug up trees and pulled off branches - lots of open areas,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_out_5,outside,16,23,37,8,11,17,7,11,17,1,1,4
addo_jack_out_2,Sansevieria hyacinthoides,2,Forb,addo_jack_out,07.02.2025,15:25,21,5,93,72,8.8,10,0,dung,"very open, lots of digging signs around",2,addo_jack,addo_jack,addo_jack_2,1,addo_jack_out_1,outside,12,22,37,8,11,17,3,9,17,1,2,4
addo_jack_out_6,Sansevieria hyacinthoides,2,Forb,addo_jack_out,07.02.2025,14:15,0,0,96,109,5,80,0,lots of dung,very open,6,addo_jack,addo_jack,addo_jack_6,2,addo_jack_out_2,outside,11,16,37,7,8,17,4,6,17,,,
addo_n1_full_in_1,Sansevieria hyacinthoides,2,Forb,addo_nyathi_full_in,03.02.2025,10:00,11,1,96,290,21,70,0,elephant dung,"signs of an elephant breaking in the exclosure, thick vegetation at the edges, but ones edges were crossed, moving was more or less possible (only slow and in pain though)",2,addo_n1,addo_nyathi_full,addo_n1_1,1,addo_nyathi_full_in_1,inside,15,22,47,6,11,21,8,9,25,,,
addo_n1_full_in_4,Sansevieria hyacinthoides,2,Forb,addo_nyathi_full_in,03.02.2025,12:35,1,0,92,340,25,95,0,elephant dung,"",5,addo_n1,addo_nyathi_full,addo_n1_4,2,addo_nyathi_full_in_2,inside,11,15,47,8,10,21,3,5,25,,,
addo_n3_full_out_1,Sansevieria hyacinthoides,2,Forb,addo_nyathi_full_out,05.02.2025,13:25,0,3,95,232,17,60,0,dung,many paths,14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_out_5,outside,9,22,45,5,11,18,3,9,25,1,2,3
knp_roan_in_6,Schmidtia pappophoroides,2,Graminoid,knp_roan_in,26.02.2025,10:12,0,92,94,240,61,60,0,none,"",6,knp_roan,knp_roan,knp_roan_6,2,knp_roan_in_2,inside,8,18,40,4,7,14,1,6,16,3,5,11
knp_roan_out_11,Schmidtia pappophoroides,2,Graminoid,knp_roan_out,27.02.2025,11:10,15,41,95,12,47,60,0,"buffalo, elephant and zebra tracks","",11,knp_roan,knp_roan,knp_roan_11,4,knp_roan_out_4,outside,9,17,38,1,4,6,3,7,20,5,6,12
addo_n1_full_out_0,Schotia afra,2,Tree,addo_nyathi_full_out,10.02.2025,11:50,0,0,91,102,16.6,60,0,elephant dung,large opened up paths,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_out_1,outside,8,15,45,5,9,18,2,5,25,1,1,3
addo_n1_full_in_5,Searsia laevigata,2,Shrub,addo_nyathi_full_in,03.02.2025,13:10,0,0,93,260,0,100,0,signs of an elephant digging,no herb cover (100 % tree cover though),6,addo_n1,addo_nyathi_full,addo_n1_5,2,addo_nyathi_full_in_2,inside,7,15,47,7,10,21,,,,,,
addo_jack_out_10,Searsia pterota,2,Shrub,addo_jack_out,07.02.2025,12:35,0,5,94,123,7,40,0,tracks and dung,very open,10,addo_jack,addo_jack,addo_jack_10,4,addo_jack_out_4,outside,11,20,37,8,11,17,2,6,17,1,3,4
addo_jack_out_8,Searsia pterota,2,Shrub,addo_jack_out,07.02.2025,13:40,0,0,92,110,5.8,90,0,dung,"very open, lots of broken branches",8,addo_jack,addo_jack,addo_jack_8,3,addo_jack_out_3,outside,12,22,37,9,13,17,2,7,17,1,3,4
addo_n2_full_out_5,Selago corymbosa,2,Forb,addo_nyathi_full_out,04.02.2025,13:20,5,1,94,176,17,40,0,poop,open - lots of animal paths,12,addo_n2,addo_nyathi_full,addo_n2_5,4,addo_nyathi_full_out_4,outside,8,19,45,3,10,18,4,8,25,1,1,3
